timestamp,from_bank,from_account,to_bank,to_account,amount_received,receiving_currency,amount_paid,payment_currency,payment_format
2023-02-10 18:19:44,Société Générale,SKVO67287015242849,Wilson-Finley,ERXJ07930756710525,546.57,GBP,1998.88,USD,SWIFT
2022-12-10 16:47:50,Société Générale,CDVQ78259707429853,"Jackson, Burke and Hill",TAIU19270190876463,1910.07,USD,318.62,USD,SWIFT
2021-10-26 06:51:41,Société Générale,NASW41443296901788,"Taylor, Johnson and Hernandez",MIVP65592110446666,1390.66,USD,2864.81,EUR,INTERNAL
2025-05-01 15:09:11,Société Générale,EHLG21590510512866,"Sanchez, Edwards and Webb",MUYK00853035009974,3370.6,EUR,3373.89,GBP,SWIFT
2021-08-30 05:40:15,Société Générale,XZRV74458197625886,Watkins Group,LHMV12496008979602,4856.46,GBP,1214.81,EUR,SWIFT
2021-08-10 05:03:05,Société Générale,VPKF84619929768698,"Rodriguez, Adams and Johnson",UMYJ29855353706985,4110.19,USD,4831.58,GBP,SWIFT
2024-11-09 09:21:57,Société Générale,DSPY94237567834180,White Group,BQWP69889889854069,2906.3,EUR,2433.69,EUR,SWIFT
2020-01-09 04:49:11,Société Générale,ZPKH80841619347435,"Orozco, Irwin and Johnson",QYOY58307445130098,4523.61,GBP,270.17,GBP,INTERNAL
2023-10-05 05:29:52,Société Générale,XWZX81784340198868,"Thornton, Zimmerman and Lowe",RJZB27710219811330,4022.21,GBP,4915.5,EUR,SEPA
2024-02-01 06:30:47,Société Générale,MFXQ34689581613770,Olsen-Johnson,DSFW28002111381435,4751.35,USD,947.11,EUR,SEPA
2021-03-27 01:47:36,Société Générale,DMVD10497439452280,Warner-Mora,UPRX52307673843669,4061.46,EUR,309.11,EUR,INTERNAL
2024-01-21 23:40:20,Société Générale,WTEX89452142714523,"Holmes, Smith and Cervantes",PYGU82672078413084,2233.43,GBP,824.6,GBP,SWIFT
2020-03-26 03:00:49,Société Générale,FCLG84498286233230,Ortiz-Lowe,TMQU39923778121869,1666.77,GBP,4579.45,EUR,SEPA
2024-05-01 02:25:01,Société Générale,HHDQ64751360499358,Evans LLC,FKWQ42433324211891,2001.69,USD,2805.07,USD,INTERNAL
2024-08-02 15:19:56,Société Générale,CKQH13035028844270,Carter PLC,WPTN66467530157888,2344.97,EUR,3954.1,GBP,INTERNAL
2024-03-27 06:36:44,Société Générale,XPEV23581641409977,Guerra-Powell,DTUL42659132050477,2660.55,USD,651.34,EUR,SEPA
2024-10-23 21:17:23,Société Générale,KWHU71114211179005,"Oconnor, Brown and Silva",NSGW42321367362417,2876.31,GBP,3816.05,EUR,SEPA
2022-06-11 15:02:33,Société Générale,ASDS27030250478582,"Massey, Ellis and Brown",MYIL23282964819899,2857.15,EUR,3950.15,GBP,SWIFT
2020-04-18 01:26:55,Société Générale,BKAE10092071627677,Dixon-Martin,HGPT53196260779564,4401.68,USD,1976.91,USD,INTERNAL
2024-08-31 14:09:56,Société Générale,YKFW50351656574387,"Brown, Morgan and Short",SOYZ90271949516321,3083.91,EUR,943.78,USD,SEPA
2022-04-19 10:13:03,Société Générale,QCGA09423007505740,"Knight, Gardner and Gonzalez",OCIL40191247561974,3129.4,GBP,3498.94,EUR,SWIFT
2023-08-10 01:04:10,Société Générale,VOWR74426768532647,Hodges-Cooper,XHBI35561119183032,4458.91,USD,3483.52,EUR,INTERNAL
2022-02-23 18:34:59,Société Générale,NLBI18457644670672,Gamble-Steele,QCOR56528727405910,2428.57,USD,4495.45,EUR,SWIFT
2024-01-20 10:59:56,Société Générale,YQFQ51677057642181,Blake-Norton,TNTP96678677732842,4105.19,USD,1623.65,USD,INTERNAL
2022-02-21 23:31:30,Société Générale,NMMQ33740656755243,Woods-Smith,LUOB43137122105365,3455.77,EUR,758.49,GBP,SWIFT
2023-03-02 02:22:17,Société Générale,JGJT02053772453712,Anderson Group,NITJ10876874807940,3892.75,USD,1420.16,USD,INTERNAL
2023-08-31 02:58:03,Société Générale,MTLZ09195930210892,Nielsen LLC,TKJE77247854941048,3263.22,EUR,2264.41,USD,INTERNAL
2024-07-17 20:53:05,Société Générale,RGDQ25550394928009,Robinson Inc,EBTF67471271940187,2473.86,GBP,4349.23,EUR,INTERNAL
2024-08-18 06:48:09,Société Générale,LOHH01917288090576,Torres Group,CVUB62467980770362,3978.3,EUR,1624.5,GBP,SWIFT
2024-08-16 00:12:03,Société Générale,WDZX57690253678809,Blair-Campbell,SEBV58799838814946,764.68,GBP,4408.73,EUR,SEPA
2022-05-18 22:05:05,Société Générale,QZLP44958897826497,Ingram-Wilkerson,HHWP16383385825648,1044.54,EUR,4201.19,EUR,SEPA
2022-10-13 22:41:21,Société Générale,FYVN54838503541050,"Perez, Jennings and Moreno",AIXT82464966883905,2336.6,USD,3552.71,USD,SWIFT
2021-03-31 20:55:00,Société Générale,PLTZ79660468793638,Warren and Sons,GBUV81719659734471,4135.18,GBP,2045.02,EUR,INTERNAL
2024-10-12 10:51:35,Société Générale,ACGE85809554285535,"Salazar, Howard and Rosales",SMMO58050225276658,249.76,USD,2495.06,USD,SEPA
2020-07-08 01:29:28,Société Générale,UKRF68257778739464,Burton Ltd,WNDE97577638694277,4806.55,USD,2975.71,USD,SWIFT
2024-03-15 03:02:02,Société Générale,AKUR31261212129924,Carr PLC,WOMT77303619124791,901.22,USD,3769.91,GBP,SEPA
2020-11-06 20:28:57,Société Générale,TZWA11780105975349,"Vincent, Conway and Silva",RGIM35498252826813,1496.84,USD,343.29,GBP,SEPA
2020-05-19 02:14:09,Société Générale,ZBNY11310934743533,Duarte and Sons,HZOE11823275326737,4299.84,GBP,1203.05,EUR,SWIFT
2021-02-26 15:46:53,Société Générale,UDAF09721267280778,Campbell Ltd,YSNQ72029498134880,3292.78,GBP,198.26,GBP,SEPA
2021-01-07 22:30:50,Société Générale,KSUN13018915790426,"Smith, Gonzalez and Nunez",ZXKW18959546229587,2423.08,EUR,3272.12,GBP,SEPA
2024-01-06 04:25:09,Société Générale,AUUK00303827335357,"Ramos, Molina and Cook",LLVG83963547615674,1196.47,GBP,4044.92,USD,INTERNAL
2021-03-09 07:27:25,Société Générale,CWQI64786443992816,Nelson-Nunez,LCAK59530270788299,4838.42,GBP,1449.35,USD,SWIFT
2022-01-30 03:47:43,Société Générale,ZRWP04797130395198,"Smith, George and Bradshaw",TWDH41606698948577,2349.09,EUR,2386.82,GBP,INTERNAL
2024-03-10 12:43:07,Société Générale,WPRX34896036565441,"Walton, Dalton and James",CKKT47261226341153,4139.12,USD,2963.99,EUR,INTERNAL
2021-12-28 08:06:10,Société Générale,MSCB82301283490336,"Adams, Campbell and Mccarty",PFDI12218962594005,4997.2,USD,2851.14,GBP,INTERNAL
2024-09-21 15:31:58,Société Générale,LGOJ94314547749342,Leonard-King,OTMJ73400355926925,1485.12,GBP,629.71,EUR,SWIFT
2023-06-27 18:21:19,Société Générale,DZJE03224715281520,Strong Ltd,UVHX32146208129841,4942.97,GBP,1693.17,USD,SWIFT
2022-01-24 10:04:02,Société Générale,PIXD36716107971258,Vargas-Thompson,LSMR21628643030692,3314.99,GBP,1564.08,EUR,INTERNAL
2023-09-20 12:26:07,Société Générale,IRYS71298056288895,"Hernandez, Schwartz and Knight",RVUU04038809739503,3850.82,EUR,4046.61,GBP,SWIFT
2021-02-22 18:10:44,Société Générale,RAUK79330348626417,Cooper-Anderson,IUXP17731121186024,3336.6,GBP,785.65,EUR,INTERNAL
2024-12-14 17:40:33,Société Générale,IQFX09334800231112,Moore PLC,WLJR45375629128577,2537.13,USD,1371.19,USD,SWIFT
2021-08-20 20:41:42,Société Générale,HBMF65630782120257,Bowers Inc,OLOP17104625781612,2002.55,EUR,2956.82,GBP,SEPA
2025-01-29 02:21:27,Société Générale,NKSL54752040749767,Malone Group,FSSC88986147631648,1781.52,GBP,1189.58,GBP,INTERNAL
2021-09-12 18:32:03,Société Générale,YVYK55123952851154,"Berry, Walton and Gray",LFCZ45111338937003,3946.0,GBP,1856.64,USD,SEPA
2024-11-28 16:51:17,Société Générale,YLRZ93763257067493,Franco and Sons,ZJTQ78365401661118,4219.13,GBP,987.57,EUR,SWIFT
2021-09-03 05:44:59,Société Générale,JEFS36383172217066,Hardy-Davis,PZUX93139977753975,726.93,USD,3653.41,GBP,SEPA
2020-11-03 09:24:38,Société Générale,PNNS38949675293282,Hobbs Ltd,HHMC28091318687845,4739.92,USD,3306.73,EUR,SWIFT
2021-12-06 19:27:25,Société Générale,NXJY31838495908636,"Cox, Hamilton and Collins",PGDU83899785325412,1194.31,USD,2160.32,USD,SWIFT
2025-01-01 13:34:54,Société Générale,OJNB25853415699682,"Stewart, Gilbert and Ayala",CUIY84209311034920,1376.74,USD,2372.43,EUR,SWIFT
2023-04-08 12:19:38,Société Générale,RSJA60181155954559,Johnson-Landry,WXDN19325276771041,363.02,GBP,2959.52,GBP,SEPA
2021-03-19 02:01:34,Société Générale,CEOG82522851714220,Beard and Sons,GHPX40492753176975,2413.88,EUR,2552.34,GBP,SWIFT
2021-03-17 18:58:05,Société Générale,QLKE83507753211917,"Gay, Massey and Mcconnell",HRCW20760150428186,2696.21,USD,364.9,EUR,SEPA
2023-11-21 20:01:53,Société Générale,WSZN40187805844485,Reed-Silva,ECRO73253704927929,4962.5,USD,2105.04,GBP,SWIFT
2025-03-04 20:07:11,Société Générale,VIFV43769617979163,"Collins, Cole and Mooney",EKKR35131415587922,801.8,GBP,983.75,EUR,SWIFT
2024-04-25 21:03:47,Société Générale,RIYI63909591383679,Villa Ltd,AGMK83838885180808,1729.88,EUR,1635.73,EUR,SEPA
2020-01-24 03:01:24,Société Générale,OCJL65008197586956,Martinez-Riggs,FWXI40858128704908,2315.06,EUR,3829.85,EUR,INTERNAL
2020-05-17 16:32:52,Société Générale,ZBFT22432878646565,Robertson Ltd,DGJF54672916243706,3845.97,USD,3947.53,EUR,SEPA
2020-10-13 10:54:58,Société Générale,VZGZ26250206808363,Li LLC,TDLZ65497175269365,3110.95,GBP,2204.11,USD,SWIFT
2023-01-13 17:00:08,Société Générale,UOZH82138640285585,Martinez-Cortez,ETMW17574880807166,1978.25,EUR,2715.53,GBP,SWIFT
2024-12-09 14:12:28,Société Générale,UUIS15999071192552,"Hudson, Baker and Ross",UUPA50085636196197,4755.34,USD,3808.55,GBP,SEPA
2021-05-03 06:43:14,Société Générale,OCCZ52018534313635,"Sampson, Ryan and Kirby",OVFP49309554079467,187.79,EUR,3170.77,EUR,SEPA
2021-06-11 03:19:20,Société Générale,GGGX85864534961500,Cooley PLC,XDUF20018317442520,3498.27,USD,1629.25,EUR,SWIFT
2023-12-27 07:18:17,Société Générale,FRQF79848029154508,Spence-Jarvis,SRNJ36503073785829,2566.35,USD,918.4,EUR,SWIFT
2020-05-15 18:41:25,Société Générale,MTSQ25298537426476,Montes Ltd,XNID42842930239405,4747.47,USD,3666.38,GBP,INTERNAL
2022-07-08 05:38:52,Société Générale,JXKV63284997828735,Rogers LLC,OSZZ20161043572228,1755.39,GBP,4977.81,USD,SWIFT
2023-01-10 20:03:03,Société Générale,CAAZ82489348977807,Scott-Martinez,RYSN39030323827031,1860.33,EUR,907.93,USD,SEPA
2021-06-27 00:04:21,Société Générale,MQXQ06038498697629,"Stewart, Campbell and Conrad",THYO63116380859013,1219.25,GBP,4925.91,EUR,INTERNAL
2020-02-16 23:32:33,Société Générale,TDDP03877216229711,Murphy PLC,NWDG18331289470314,207.38,GBP,928.03,USD,INTERNAL
2025-02-15 04:00:49,Société Générale,OYEY56930367330804,Martin Ltd,PZSK17384441594410,3287.65,EUR,1938.44,GBP,SWIFT
2024-10-03 04:33:49,Société Générale,ZJNZ64679093340256,Brown-Ward,ESBL78031823953311,3879.12,GBP,338.08,EUR,INTERNAL
2020-11-03 17:12:23,Société Générale,SFZI84158577200765,Robinson Group,EKLK47305118724782,629.76,EUR,336.35,EUR,SWIFT
2024-07-27 07:12:06,Société Générale,PFTC55814826806892,Daniel-Johnson,PCBZ28552196948022,2277.14,EUR,2781.68,USD,INTERNAL
2022-06-29 02:21:11,Société Générale,WCUB66298535262909,"Martin, Pierce and Young",BZXF87293517020109,850.32,GBP,3460.13,EUR,SWIFT
2020-03-14 17:02:48,Société Générale,OZFP12433160269771,Reynolds and Sons,TKBN89855443134653,2162.27,EUR,3346.17,USD,INTERNAL
2025-01-28 17:03:48,Société Générale,XNCW95199502994723,"Ray, Fuentes and White",LFFG67848826427086,3067.61,EUR,2152.25,EUR,INTERNAL
2022-07-11 16:00:54,Société Générale,PPLV26696420072310,Wolfe PLC,LVAR70257078464311,3621.95,EUR,1485.26,EUR,SWIFT
2020-12-17 03:49:00,Société Générale,LBIA76857420175664,Wood-Howell,LYBI15685662698768,1073.37,EUR,3912.0,GBP,SEPA
2020-12-06 13:17:29,Société Générale,ORJI51373936806790,Martin-Davis,XQWO11371702333341,1853.82,USD,1547.22,EUR,INTERNAL
2020-09-14 08:17:18,Société Générale,UMSM75629593390104,Moore and Sons,ECNP29893610212998,2532.14,EUR,3472.2,USD,SWIFT
2024-03-17 17:00:25,Société Générale,SVPW89470624695274,Jackson and Sons,JLTE70216112080469,1249.08,EUR,3391.0,EUR,INTERNAL
2022-09-03 05:48:44,Société Générale,BAQO31145688911180,"Day, Martinez and Hughes",SWBT05591462524991,3378.21,EUR,4752.29,GBP,SEPA
2021-02-08 13:08:51,Société Générale,AUYJ33860595003100,Rodriguez PLC,SPYJ19265840927932,3645.46,EUR,4533.42,GBP,SEPA
2023-11-15 14:58:50,Société Générale,MYRO26586340638712,Phelps Group,ZTCT84412829983621,2338.08,USD,1394.21,EUR,SEPA
2023-08-31 13:18:14,Société Générale,TJAJ83377699054275,Walker Ltd,JPHE84473920238440,4084.57,EUR,4276.02,USD,INTERNAL
2020-01-21 01:21:25,Société Générale,SIBR47652042210256,Gates Group,FGCZ48707242505797,1632.26,GBP,667.92,EUR,SEPA
2021-09-04 19:16:16,Société Générale,MFSR45157778154427,Hardy-Bryant,XXZM11956262794618,4274.79,GBP,3271.27,USD,SWIFT
2020-05-06 18:40:41,Société Générale,IBII92574330636118,Carr-Ross,DFFD66879124762480,4483.19,GBP,1414.72,GBP,SEPA
2024-07-08 18:47:46,Société Générale,YPQT31928559245509,Blackburn Inc,WBIP08691260919416,1925.85,USD,996.06,USD,SWIFT
2024-12-31 01:10:46,Société Générale,WFPR34579904730961,Bryan-Soto,HQSX37123985883081,4815.32,USD,4194.97,GBP,SWIFT
2023-08-07 05:15:25,Société Générale,XYFZ87568018902191,Taylor-Davies,GRXZ31600450579042,4019.51,GBP,4442.01,EUR,SEPA
2022-01-03 11:04:49,Société Générale,LZLU88253674942444,"Vance, Kelly and Simon",MHXM08482397357833,749.31,GBP,387.37,EUR,SEPA
2021-09-17 06:27:53,Société Générale,KNQW82909016467263,"French, Rodriguez and Wilson",MSTK22718997372992,2138.54,GBP,2465.11,GBP,INTERNAL
2021-09-14 15:45:12,Société Générale,UYUR15993600195029,"Williams, Armstrong and Garcia",CXZC83636686547804,2247.0,GBP,1960.78,USD,INTERNAL
2020-01-14 16:54:31,Société Générale,UZBW00241858724452,Perkins-Bell,NZTK07580426276498,241.2,GBP,4411.76,GBP,SEPA
2021-12-09 10:59:51,Société Générale,UMVN65863908977683,"Williams, Scott and Williamson",ORDA43618772357628,2467.09,USD,653.39,USD,SWIFT
2023-04-29 03:43:42,Société Générale,IYWE84711742255248,"Robertson, Proctor and Moreno",SUEZ38049889397069,325.26,USD,3309.37,EUR,INTERNAL
2022-10-27 10:38:57,Société Générale,AXZR64152177603139,Smith-Newton,UCNM91642280274418,4354.83,GBP,3860.89,GBP,INTERNAL
2020-09-21 22:09:39,Société Générale,JMDZ13498112467754,Christensen-Gutierrez,ADXA33794684628193,2868.56,GBP,4378.4,GBP,INTERNAL
2021-07-11 00:12:02,Société Générale,MERT24567149065089,Rodriguez and Sons,YTQP45286314977008,3472.38,GBP,566.69,GBP,INTERNAL
2022-08-13 06:40:47,Société Générale,ESUN92606331656336,Moore and Sons,YXYF02395536631269,1318.03,USD,3352.18,GBP,SWIFT
2021-11-10 21:12:21,Société Générale,HGWI33218245238300,Gonzalez-Parker,YOKG83446502590789,828.41,GBP,4471.1,GBP,SEPA
2020-05-20 12:34:37,Société Générale,ZPUT91537705346504,Jones Group,CDBT47819997247785,157.06,EUR,2577.28,USD,SWIFT
2020-10-29 16:00:26,Société Générale,YPFA93524440727967,Watts-Sheppard,MYWN97612125832602,4360.14,EUR,3782.01,USD,SEPA
2024-04-07 17:42:11,Société Générale,PHNL08328994518939,Robinson Ltd,XUGB14405242380182,1721.38,USD,346.72,EUR,INTERNAL
2021-04-11 22:22:12,Société Générale,MVUJ14285129916238,Ballard-Hughes,BECU84771617206231,3252.25,USD,4103.81,EUR,SWIFT
2022-11-15 07:42:47,Société Générale,XBJX43343505854167,"Smith, Price and Perry",TPNT37304147347266,2276.53,GBP,2295.68,USD,SWIFT
2021-05-17 14:45:17,Société Générale,TZUB29280995598440,Douglas-Adams,QEPQ03668135587741,1648.7,USD,3751.67,EUR,SEPA
2022-11-08 04:52:36,Société Générale,PCJX35746760068425,Padilla-Ryan,GWKR96298570300403,2076.85,EUR,2829.94,EUR,SEPA
2022-10-19 15:26:25,Société Générale,IAKP78471675370182,Huff PLC,DDSY28264443687345,3979.74,GBP,3223.94,GBP,INTERNAL
2024-09-04 14:29:16,Société Générale,RKZK27912386866649,Pham-Holden,CLUB55814214324566,1113.57,GBP,2335.42,USD,SWIFT
2024-09-21 19:17:17,Société Générale,PBSO79792873553506,Vargas Group,QHNR00342838946962,4144.02,EUR,4237.16,USD,INTERNAL
2024-01-06 04:18:58,Société Générale,ATBP98750383898574,Castro Ltd,MZTM38267366590362,3860.34,GBP,2418.36,GBP,SWIFT
2022-01-20 07:18:35,Société Générale,NLYT57049246185233,Howard-English,EUWW19551985125243,3607.98,EUR,577.44,GBP,SEPA
2020-01-24 23:22:32,Société Générale,TQBZ78608557453043,Bailey-Carter,AENJ78818068504804,110.77,USD,4166.43,USD,INTERNAL
2025-06-28 20:29:55,Société Générale,SPOU35771526156652,"Vasquez, Guzman and Patterson",QPUH72593717099797,2657.73,GBP,620.98,EUR,SWIFT
2022-08-06 11:55:45,Société Générale,QLJJ51052411199590,Hogan PLC,TKHK56152572658538,788.2,GBP,3738.3,USD,SEPA
2024-02-15 09:22:44,Société Générale,THUN12920284048479,Clayton Group,JGAB40216487542844,1346.02,EUR,1018.96,USD,SEPA
2020-07-12 02:56:34,Société Générale,UXDL69286557719783,Harris-Peterson,YYPE73510001218334,2339.53,EUR,3612.26,EUR,SWIFT
2021-09-05 01:14:33,Société Générale,MFCO90698554890381,Howard Group,NQAO89219228770791,327.85,GBP,4203.58,GBP,SEPA
2021-03-19 20:00:43,Société Générale,XJNA15344505998142,Jones-Fernandez,ABVG25201777926881,3883.51,USD,2341.2,GBP,INTERNAL
2020-04-25 09:52:37,Société Générale,FGSO97096952231338,Ball-Simpson,IKKY10527938194506,759.72,USD,121.25,GBP,SEPA
2021-08-28 19:25:03,Société Générale,QHEO48566735912495,"Banks, Mcfarland and Mitchell",LLZJ72534900926990,2810.81,USD,4210.2,USD,INTERNAL
2025-02-22 02:59:24,Société Générale,LUNK80432714701026,Gonzalez-Clark,GJQC85904274639655,3927.3,EUR,3489.91,EUR,INTERNAL
2024-05-29 16:27:13,Société Générale,OFQJ78116485660524,Summers-Schwartz,KFVE79368949478133,4094.7,EUR,1998.29,GBP,INTERNAL
2024-08-24 06:30:17,Société Générale,QOUY71054686188823,"Bush, Hill and Williams",VEHL22324229379159,4425.21,GBP,4418.81,USD,INTERNAL
2020-10-25 03:31:19,Société Générale,MJMX89283550796470,"Lowery, Grant and Singleton",OMPB43112275632013,4587.96,EUR,1440.62,USD,SWIFT
2020-01-14 00:04:12,Société Générale,DIKG74779019131322,Cervantes-Thomas,MQXI25210739824524,2318.94,EUR,777.08,GBP,INTERNAL
2022-07-06 08:22:31,Société Générale,QEOS98101124451567,Li-Lee,LUBS91062848120732,4443.54,GBP,1564.67,GBP,INTERNAL
2020-07-16 13:20:18,Société Générale,QQKT24905534242268,Brown LLC,YOJA36200344418918,4317.47,GBP,3710.41,GBP,INTERNAL
2025-01-26 02:02:26,Société Générale,SNZM64474625340568,Hamilton-Baldwin,SDUU82415079051526,1164.98,EUR,3158.42,USD,INTERNAL
2024-01-19 15:12:49,Société Générale,XQLK68238612487419,Owens LLC,OEIR69665639526293,1791.94,GBP,750.09,GBP,INTERNAL
2021-04-25 10:15:35,Société Générale,LAVR50481979412875,"Young, Hayden and Rhodes",NCHG31329392611000,4878.38,EUR,2569.08,GBP,INTERNAL
2020-04-23 03:37:31,Société Générale,OZUY82584782327582,Howe-Bell,KLXU32446053236886,1679.67,EUR,3827.8,GBP,SWIFT
2023-11-14 00:43:03,Société Générale,WWMJ81175237867916,"Marsh, Young and Stokes",KMPX95501538348544,2955.75,GBP,3579.61,GBP,INTERNAL
2021-02-18 13:14:16,Société Générale,TTRH36685176768067,Clarke-Solomon,DHMM06114781448114,4479.94,GBP,1501.05,USD,SEPA
2023-11-23 23:15:26,Société Générale,RLNW53504227721162,Blanchard LLC,JSNI50414724610402,2661.38,EUR,1966.26,EUR,INTERNAL
2022-08-01 05:25:01,Société Générale,XYPG57931990119465,Edwards-Gonzalez,DXEL18845752402560,377.36,USD,3775.91,EUR,SWIFT
2020-01-19 11:41:12,Société Générale,DGZB32506108150979,Rodriguez and Sons,UICJ41767466778683,3448.61,EUR,4212.97,GBP,SWIFT
2021-10-09 10:05:58,Société Générale,DBYP42672102638244,Farrell-Garcia,VBKC17788621396519,1099.6,GBP,258.3,USD,SEPA
2020-02-11 08:05:06,Société Générale,FLHL55358132394338,Thomas Ltd,PSMA18986038781563,3118.93,GBP,3723.51,EUR,INTERNAL
2025-03-16 05:00:24,Société Générale,NCTL10607523620245,"Howard, Roberts and Phillips",ERDE51701857035095,3270.89,USD,1264.22,GBP,SWIFT
2020-10-17 12:53:49,Société Générale,QVLD95421294085101,"Garcia, Keller and Branch",ZKRK51147684397770,3495.39,EUR,4639.78,USD,SWIFT
2022-05-22 04:00:09,Société Générale,LNBN94014117035996,Miller Group,QGFW54407137716372,4787.84,GBP,1632.0,GBP,SEPA
2025-07-03 11:44:34,Société Générale,KCSL09687498136688,"Johnson, Simpson and Jordan",JXVG01794079084676,163.53,USD,1095.13,USD,SEPA
2022-04-02 03:59:05,Société Générale,MNWO77041799162683,"Smith, Stein and Gray",MSRE62388752941494,4566.28,GBP,3576.77,USD,INTERNAL
2025-03-02 17:48:47,Société Générale,UXBT54797679226331,"Khan, King and Hernandez",UAZQ49511082097746,2778.41,GBP,1062.7,GBP,SEPA
2020-10-21 01:03:09,Société Générale,DMJK27422271629069,Anderson-Vance,BBHQ62824294393791,1541.47,EUR,4918.92,EUR,SEPA
2025-02-17 09:33:33,Société Générale,XVOB31788519108436,Hartman-Boyd,IJQC84385707893775,4816.13,GBP,2617.85,USD,SEPA
2022-02-15 17:18:45,Société Générale,CJNL40315720901370,Edwards-Taylor,AJOS79388231594082,2199.69,GBP,1394.77,EUR,INTERNAL
2022-02-23 09:55:22,Société Générale,YRAR92546395887722,Browning Group,QNDI63260251669891,4245.47,EUR,1719.76,GBP,SEPA
2023-07-20 20:41:38,Société Générale,NHSY04100838494729,Lloyd-Parsons,FTGZ26846277133237,295.71,USD,3024.71,GBP,INTERNAL
2023-11-08 07:47:42,Société Générale,BXJS14758233103966,Wilson Group,BKUU99286286456682,4231.39,USD,2503.7,GBP,INTERNAL
2025-05-23 02:49:22,Société Générale,KWEF94183029042537,"Harper, Johnson and Johnson",EXZS86477443701262,1854.62,GBP,1657.51,EUR,SEPA
2024-05-07 08:11:43,Société Générale,XXZK11428982061733,Thomas-Hartman,EQPJ34723848172826,2650.97,GBP,880.92,GBP,INTERNAL
2022-10-18 22:11:48,Société Générale,ANOM16820970007311,Hubbard Ltd,GMHN28877197341487,2076.74,USD,1183.87,EUR,INTERNAL
2020-08-25 12:15:42,Société Générale,DLSN66558311354255,"Curtis, Saunders and Miller",WUXH30317410845918,1726.23,USD,1538.51,GBP,INTERNAL
2023-09-16 21:23:59,Société Générale,PRHC53157453750875,Woods-Hall,DQLF57824330265198,2426.8,GBP,4136.07,GBP,SEPA
2021-10-07 08:25:20,Société Générale,DBZE60901686191864,"Porter, Mcintosh and Hughes",FZSV39487344028555,662.14,USD,2283.77,GBP,INTERNAL
2023-12-20 17:54:26,Société Générale,RRZE48041655150534,"Black, Barajas and Holland",XRYR45080119205438,4601.18,EUR,4798.59,GBP,SWIFT
2021-06-11 23:11:44,Société Générale,JFNV58553797855485,"Butler, Chambers and Bowen",YDGO99833823331503,1968.73,EUR,1990.79,GBP,INTERNAL
2021-03-28 17:33:14,Société Générale,FTTV07238405523524,Gomez-Aguilar,BVBV31008028957887,1485.86,GBP,4128.33,USD,INTERNAL
2021-05-15 14:46:18,Société Générale,JDEU60928143025121,"Rodriguez, Lloyd and Hughes",IZRH34257900073869,4033.8,USD,2485.34,USD,INTERNAL
2023-05-26 15:26:45,Société Générale,DZCO84990924860238,Campbell Group,TVNM97221471529341,1043.31,GBP,503.49,EUR,SEPA
2022-10-12 15:40:45,Société Générale,DJME19735598355781,Hart-Frank,QGLD59228236713474,4860.98,GBP,2712.71,GBP,SEPA
2023-08-06 10:42:21,Société Générale,ZRBY09332324018500,Booth Ltd,EGDL37060544719921,1132.83,GBP,3890.55,GBP,SWIFT
2024-08-05 16:13:51,Société Générale,DRRV91509964352159,Johnson PLC,LZUU67527920346625,4194.76,EUR,2735.0,GBP,INTERNAL
2025-03-23 08:42:17,Société Générale,JQYU41461756094247,"Zimmerman, Rivera and Burgess",XSLG90688369586991,3898.51,GBP,4102.1,EUR,INTERNAL
2021-04-15 04:34:26,Société Générale,HHSX06572337185145,Chang-Bray,AMBV49385045062909,3461.61,EUR,2350.2,USD,SEPA
2023-03-17 03:37:53,Société Générale,KVUY55672843204580,Smith LLC,PNXT35222100581352,528.85,EUR,972.16,USD,INTERNAL
2021-10-21 04:23:59,Société Générale,GZBO91858071731976,"Chase, Chan and Huynh",IOZA32216045809380,445.17,EUR,4563.83,USD,SWIFT
2023-08-13 05:50:02,Société Générale,IVAQ67324721066395,Ibarra and Sons,EGRS08419167324363,2310.52,USD,2221.82,EUR,SWIFT
2020-03-09 23:02:10,Société Générale,WMKA01219733841594,Thompson-Mckay,QITX32495551673519,3399.16,GBP,128.9,GBP,INTERNAL
2021-01-29 14:27:28,Société Générale,QICG67161539547213,Mcintyre-James,EGWV78055992890259,409.86,GBP,2969.48,GBP,SEPA
2022-07-19 19:48:21,Société Générale,ULOP90841529106623,Smith LLC,NCSX05720534157265,1852.73,GBP,620.06,GBP,SWIFT
2021-03-25 07:57:33,Société Générale,TXJL28358838831714,Medina-Kennedy,KQYJ17210473098936,3072.17,USD,3849.84,USD,SWIFT
2023-11-14 07:43:31,Société Générale,JLXJ85226395935037,"Martin, Richardson and Mcpherson",PESM60352952479083,2036.05,GBP,251.01,EUR,INTERNAL
2024-03-19 21:25:39,Société Générale,YSBE38211216681556,"Wood, Johns and Vasquez",VEER51170257786720,1177.34,GBP,2015.86,GBP,SWIFT
2020-05-16 19:59:48,Société Générale,RLVQ20371030734437,Brown-Melton,APWC57062432468406,4804.66,EUR,1560.48,GBP,INTERNAL
2025-01-19 10:08:29,Société Générale,HPZK22331971507703,Collins-Kelly,YYHF00250560824580,1928.34,EUR,2812.27,GBP,SEPA
2023-04-23 07:25:02,Société Générale,PCEP34216037546424,"Reed, Evans and Smith",HJET51944200805841,703.85,EUR,2906.32,USD,INTERNAL
